name: eb4124ef-f069-46ee-8628-d4093f51cba9 num_items: 4121
token, class_id, token_value, token_tf, token_df
многоэтажный, @default_class, 3.3579317459953018e-06, 11.0, 10.0
менеджерский, @default_class, 5.494797278515762e-06, 18.0, 16.0
отлавливать, @default_class, 1.0989594557031523e-05, 36.0, 30.0
нелегко, @default_class, 7.631662811036222e-06, 25.0, 23.0
посчитать_количество, @default_class, 8.54746213008184e-06, 28.0, 13.0
мотивация, @default_class, 5.525324013433419e-05, 181.0, 102.0
средний_арифметический, @default_class, 9.768528798304033e-06, 32.0, 13.0
add_new, @default_class, 1.5568592061754316e-05, 51.0, 23.0
потеть, @default_class, 3.3579317459953018e-06, 11.0, 11.0
файрвол, @default_class, 4.5789979594701435e-06, 15.0, 12.0
btc, @default_class, 1.892652471724432e-05, 62.0, 17.0
замок, @default_class, 3.327404920128174e-05, 109.0, 58.0
почему, @default_class, 0.0005836695781908929, 1912.0, 1092.0
electronics, @default_class, 4.5789979594701435e-06, 15.0, 13.0
ремень, @default_class, 3.968464625359047e-06, 13.0, 10.0
тест_кейс, @default_class, 9.157995918940287e-06, 30.0, 14.0
задавать, @default_class, 0.0002713819267228246, 889.0, 568.0
надуманный, @default_class, 3.6631981856771745e-06, 12.0, 11.0
фоновый, @default_class, 2.2894988433108665e-05, 75.0, 55.0
контролер, @default_class, 4.884264399152016e-06, 16.0, 12.0
старательный, @default_class, 3.0526650789397536e-06, 10.0, 10.0
незапланированный, @default_class, 3.3579317459953018e-06, 11.0, 11.0
ограничение, @default_class, 0.00028969792765565217, 949.0, 576.0
сегодня, @default_class, 0.00047255257959477603, 1548.0, 889.0
суммироваться, @default_class, 4.27373106504092e-06, 14.0, 12.0
реб_нку, @default_class, 5.189530838833889e-06, 17.0, 13.0
восточный, @default_class, 1.1294860996713396e-05, 37.0, 35.0
крупица, @default_class, 3.968464625359047e-06, 13.0, 12.0
либо, @default_class, 0.0009948635706678033, 3259.0, 1368.0
серьезный_уязвимость, @default_class, 4.5789979594701435e-06, 15.0, 13.0
выходить_строй, @default_class, 2.0758123355335556e-05, 68.0, 52.0
повышение_скорость, @default_class, 4.5789979594701435e-06, 15.0, 15.0
планета, @default_class, 0.00013584359840024263, 445.0, 168.0
глубина, @default_class, 6.929549999767914e-05, 227.0, 154.0
внешность, @default_class, 5.189530838833889e-06, 17.0, 14.0
проверка, @default_class, 0.0004505733959376812, 1476.0, 695.0
blog, @default_class, 2.0452856915653683e-05, 67.0, 32.0
ном, @default_class, 3.6631981856771745e-06, 12.0, 10.0
ром, @default_class, 7.021129931672476e-06, 23.0, 14.0
политика_безопасность, @default_class, 6.410597052308731e-06, 21.0, 17.0
заверять, @default_class, 8.852729479258414e-06, 29.0, 26.0
added, @default_class, 9.46326235862216e-06, 31.0, 23.0
древесина, @default_class, 6.410597052308731e-06, 21.0, 11.0
миллиардный, @default_class, 5.494797278515762e-06, 18.0, 12.0
становиться_неотъемлемый, @default_class, 4.27373106504092e-06, 14.0, 13.0
windows_linux, @default_class, 1.9537057596608065e-05, 64.0, 50.0
зависать, @default_class, 1.770545895851683e-05, 58.0, 55.0
dst, @default_class, 1.373699342366308e-05, 45.0, 15.0
насколько, @default_class, 0.00020025484263896942, 656.0, 481.0
bing, @default_class, 6.410597052308731e-06, 21.0, 17.0
продуктовый, @default_class, 2.2589721993426792e-05, 74.0, 50.0
перечислять_основной, @default_class, 3.968464625359047e-06, 13.0, 13.0
достоинство_недостаток, @default_class, 9.157995918940287e-06, 30.0, 25.0
simd, @default_class, 1.8315991837880574e-05, 60.0, 17.0
парсить, @default_class, 2.228445555374492e-05, 73.0, 56.0
добровольно, @default_class, 6.105330157879507e-06, 20.0, 19.0
следовать_отмечать, @default_class, 2.014759047597181e-05, 66.0, 56.0
ожидание, @default_class, 0.00010073795419884846, 330.0, 233.0
multi, @default_class, 1.80107253981987e-05, 59.0, 44.0
ted, @default_class, 6.410597052308731e-06, 21.0, 16.0
строй, @default_class, 1.770545895851683e-05, 58.0, 46.0
портфолио, @default_class, 2.3810787752154283e-05, 78.0, 36.0
эмпатия, @default_class, 8.852729479258414e-06, 29.0, 10.0
находиться, @default_class, 0.0007414923748001456, 2429.0, 1365.0
освежать_память, @default_class, 3.968464625359047e-06, 13.0, 12.0
грамотно, @default_class, 1.373699342366308e-05, 45.0, 40.0
путать, @default_class, 1.8621258277562447e-05, 61.0, 54.0
значить, @default_class, 3.7242516555124894e-05, 122.0, 114.0
аутсорсинг, @default_class, 1.0073795237985905e-05, 33.0, 16.0
dial, @default_class, 7.021129931672476e-06, 23.0, 12.0
распаковывать, @default_class, 1.8621258277562447e-05, 61.0, 47.0
извиняться, @default_class, 1.0073795237985905e-05, 33.0, 32.0
именно, @default_class, 0.00099272676743567, 3252.0, 1684.0
exports, @default_class, 4.27373106504092e-06, 14.0, 10.0
бег, @default_class, 4.5789979594701435e-06, 15.0, 13.0
roslyn, @default_class, 1.2515927664935589e-05, 41.0, 11.0
университет_карнеги, @default_class, 3.0526650789397536e-06, 10.0, 10.0
кондиционер, @default_class, 1.892652471724432e-05, 62.0, 26.0
вычисление, @default_class, 0.000206970697036013, 678.0, 304.0
callback, @default_class, 4.0905713831307366e-05, 134.0, 51.0
navigation, @default_class, 1.1294860996713396e-05, 37.0, 18.0
union, @default_class, 1.4652792742708698e-05, 48.0, 28.0
поверхностно, @default_class, 3.968464625359047e-06, 13.0, 12.0
величина, @default_class, 8.639042789582163e-05, 283.0, 177.0
шаблонный, @default_class, 1.495805918239057e-05, 49.0, 41.0
формат_json, @default_class, 1.3126460544299334e-05, 43.0, 27.0
минуточка, @default_class, 4.884264399152016e-06, 16.0, 12.0
postgres, @default_class, 3.205298344255425e-05, 105.0, 25.0
специалист, @default_class, 0.00039654120337218046, 1299.0, 658.0
оптимизация_производительность, @default_class, 1.068432811734965e-05, 35.0, 29.0
технический_специалист, @default_class, 1.0379061677667778e-05, 34.0, 26.0
неподалеку, @default_class, 4.5789979594701435e-06, 15.0, 15.0
порог_вход, @default_class, 4.27373106504092e-06, 14.0, 11.0
битрикс, @default_class, 4.334784534876235e-05, 142.0, 19.0
хеширование, @default_class, 5.189530838833889e-06, 17.0, 12.0
симуляция, @default_class, 2.747398684732616e-05, 90.0, 57.0
ход_эксперимент, @default_class, 5.494797278515762e-06, 18.0, 17.0
грабли, @default_class, 2.0452856915653683e-05, 67.0, 51.0
has_been, @default_class, 1.3431726983981207e-05, 44.0, 29.0
стенд, @default_class, 6.135857256595045e-05, 201.0, 74.0
tls, @default_class, 2.7168720407644287e-05, 89.0, 42.0
reflection, @default_class, 8.852729479258414e-06, 29.0, 17.0
исчерпывающий, @default_class, 9.46326235862216e-06, 31.0, 29.0
разведывательный, @default_class, 7.326396371354349e-06, 24.0, 18.0
векторный, @default_class, 1.617912494111806e-05, 53.0, 34.0
рисовать, @default_class, 8.028509182622656e-05, 263.0, 159.0
rdp, @default_class, 1.0379061677667778e-05, 34.0, 19.0
техника_компьютер, @default_class, 7.631662811036222e-06, 25.0, 25.0
радиоволна, @default_class, 5.8000637181976344e-06, 19.0, 13.0
депутат, @default_class, 4.27373106504092e-06, 14.0, 11.0
неуместный, @default_class, 4.884264399152016e-06, 16.0, 15.0
прятать, @default_class, 9.157995918940287e-06, 30.0, 28.0
никак_повлиять, @default_class, 4.27373106504092e-06, 14.0, 13.0
цюрих, @default_class, 4.884264399152016e-06, 16.0, 10.0
информационный, @default_class, 8.272722334368154e-05, 271.0, 176.0
предпочтение, @default_class, 3.541091791703366e-05, 116.0, 90.0
личка, @default_class, 6.7158634919906035e-06, 22.0, 21.0
разогреваться, @default_class, 3.968464625359047e-06, 13.0, 11.0
обувь, @default_class, 1.1600127436395269e-05, 38.0, 23.0
похожесть, @default_class, 3.968464625359047e-06, 13.0, 10.0
break_case, @default_class, 2.442132063151803e-05, 80.0, 27.0
инженер, @default_class, 0.000253981736022979, 832.0, 399.0
zip_архив, @default_class, 6.105330157879507e-06, 20.0, 15.0
кроме_прочее, @default_class, 6.7158634919906035e-06, 22.0, 20.0
отфильтровывать, @default_class, 2.350552131247241e-05, 77.0, 56.0
скольким, @default_class, 5.494797278515762e-06, 18.0, 14.0
бекап, @default_class, 2.106338979501743e-05, 69.0, 36.0
абсолютный_большинство, @default_class, 4.27373106504092e-06, 14.0, 13.0
after, @default_class, 3.7547782994806767e-05, 123.0, 75.0
компрометация, @default_class, 1.770545895851683e-05, 58.0, 33.0
daily, @default_class, 5.189530838833889e-06, 17.0, 15.0
выручать, @default_class, 9.768528798304033e-06, 32.0, 27.0
давно_известный, @default_class, 7.021129931672476e-06, 23.0, 22.0
точка_отказ, @default_class, 6.410597052308731e-06, 21.0, 13.0
void, @default_class, 0.0002497080131433904, 818.0, 188.0
comment, @default_class, 5.7695371651789173e-05, 189.0, 46.0
уведомлять_пользователь, @default_class, 3.3579317459953018e-06, 11.0, 11.0
dataset, @default_class, 1.5568592061754316e-05, 51.0, 17.0
college, @default_class, 5.494797278515762e-06, 18.0, 10.0
пять_десять, @default_class, 3.0526650789397536e-06, 10.0, 10.0
кандидатский, @default_class, 3.0526650789397536e-06, 10.0, 10.0
заключенный, @default_class, 5.494797278515762e-06, 18.0, 11.0
здравствовать_звать, @default_class, 3.3579317459953018e-06, 11.0, 11.0
питерский, @default_class, 5.8000637181976344e-06, 19.0, 16.0
подобный_мероприятие, @default_class, 3.0526650789397536e-06, 10.0, 10.0
элемент, @default_class, 0.0009722738759592175, 3185.0, 900.0
исправление, @default_class, 4.701104262494482e-05, 154.0, 114.0
смонтировать, @default_class, 1.0989594557031523e-05, 36.0, 25.0
кольцо, @default_class, 4.884264126303606e-05, 160.0, 69.0
пиар, @default_class, 1.1905393876077142e-05, 39.0, 31.0
довольно_редкий, @default_class, 3.0526650789397536e-06, 10.0, 10.0
готовиться, @default_class, 4.578997686621733e-05, 150.0, 127.0
начинание, @default_class, 7.936929250718094e-06, 26.0, 20.0
дежурный, @default_class, 1.068432811734965e-05, 35.0, 15.0
рез, @default_class, 1.068432811734965e-05, 35.0, 11.0
связующий_звено, @default_class, 3.3579317459953018e-06, 11.0, 11.0
пустота, @default_class, 8.242195690399967e-06, 27.0, 23.0
практически_идентичный, @default_class, 5.494797278515762e-06, 18.0, 18.0
вследствие, @default_class, 2.0452856915653683e-05, 67.0, 56.0
переливаться, @default_class, 3.3579317459953018e-06, 11.0, 10.0
переустановка, @default_class, 5.494797278515762e-06, 18.0, 12.0
дозваниваться, @default_class, 4.27373106504092e-06, 14.0, 13.0
инновационный, @default_class, 3.7242516555124894e-05, 122.0, 90.0
владелец_сайт, @default_class, 7.936929250718094e-06, 26.0, 18.0
проникаться, @default_class, 5.494797278515762e-06, 18.0, 18.0
миссия, @default_class, 9.432735532755032e-05, 309.0, 111.0
аттрибут, @default_class, 9.157995918940287e-06, 30.0, 13.0
следование, @default_class, 1.2821194104617462e-05, 42.0, 32.0
удваиваться, @default_class, 3.968464625359047e-06, 13.0, 13.0
отладчик, @default_class, 2.655818752828054e-05, 87.0, 43.0
сабвуфер, @default_class, 5.494797278515762e-06, 18.0, 10.0
limited, @default_class, 6.7158634919906035e-06, 22.0, 14.0
чистка, @default_class, 1.2821194104617462e-05, 42.0, 20.0
клиентский_серверный, @default_class, 3.6631981856771745e-06, 12.0, 10.0
этап_проектирование, @default_class, 8.54746213008184e-06, 28.0, 19.0
приближать, @default_class, 2.5031855329871178e-05, 82.0, 71.0
набросок, @default_class, 1.2515927664935589e-05, 41.0, 29.0
char_buf, @default_class, 8.242195690399967e-06, 27.0, 12.0
путем_добавление, @default_class, 4.5789979594701435e-06, 15.0, 14.0
дьявол, @default_class, 1.068432811734965e-05, 35.0, 24.0
спутник, @default_class, 0.00013248567120172083, 434.0, 111.0
rhel, @default_class, 1.0989594557031523e-05, 36.0, 17.0
биткойный, @default_class, 8.852729479258414e-06, 29.0, 10.0
фото, @default_class, 0.00016453865100629628, 539.0, 320.0
ping, @default_class, 3.60214507963974e-05, 118.0, 46.0
электрод, @default_class, 2.7779253287008032e-05, 91.0, 24.0
конфета, @default_class, 5.494797278515762e-06, 18.0, 11.0
рукопожатие, @default_class, 3.968464625359047e-06, 13.0, 11.0
ничто_поделать, @default_class, 3.3579317459953018e-06, 11.0, 11.0
sel, @default_class, 6.105330157879507e-06, 20.0, 11.0
лид, @default_class, 5.189530838833889e-06, 17.0, 12.0
потреблять_энергия, @default_class, 6.7158634919906035e-06, 22.0, 19.0
холодно, @default_class, 6.7158634919906035e-06, 22.0, 20.0
украшение, @default_class, 1.2515927664935589e-05, 41.0, 29.0
прокси, @default_class, 3.4800381399691105e-05, 114.0, 58.0
юзабилити, @default_class, 1.8621258277562447e-05, 61.0, 41.0
сопутствующий, @default_class, 1.7400190699845552e-05, 57.0, 54.0
пот, @default_class, 1.0379061677667778e-05, 34.0, 29.0
вносить_изменение, @default_class, 3.113718412350863e-05, 102.0, 92.0
справедливый, @default_class, 1.892652471724432e-05, 62.0, 53.0
возвращаться, @default_class, 0.00010226428275927901, 335.0, 253.0
очень_здорово, @default_class, 6.7158634919906035e-06, 22.0, 21.0
firmware, @default_class, 1.068432811734965e-05, 35.0, 26.0
планетарный, @default_class, 7.021129931672476e-06, 23.0, 14.0
